"Build Name","Test Name","OS","Browser","Resolution","Date","Score","Result URL"
"12.0.9","Titles and Content - RMA Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:35:33.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74328183/1bbe669a"
"12.0.9","Titles and Content - Rewards Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:31:13.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74328060/ab00ffbc"
"12.0.9","Titles and Content -  Reminders Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:28:26.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74327974/4d5676be"
"12.0.9","Titles and Content - Main Pages Part 2 Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:20:14.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74327733/b02e7584"
"12.0.9","Titles and Content - Main Pages Part 1 Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:12:16.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74327452/b0cfeadb"
"12.0.9","Titles and Content - Gift Registry Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:05:49.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74327274/366a3836"
"12.0.9","Titles and Content - GDPR Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T17:02:39.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74327128/a4461923"
"12.0.9","Titles and Content - CRM Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:59:29.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74326998/8de75901"
"12.0.9","Titles and Content - Affiliate Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:54:50.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74326879/3b6b3bd6"
"12.0.9","Titles and Content - Account Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:48:24.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74326713/947a78ac"
"12.0.9","Titles and Content - Product Comparision Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:46:04.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74326646/eeecfc2c"
"12.0.9","In Store PickUp Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:33:21.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74326329/11c19f62"
"12.0.9","RMA Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:28:57.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74326232/a6c8f741"
"12.0.9","Reward Points Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:18:13.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74325959/cc43fe87"
"12.0.9","Restricting Page Content Access Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:15:27.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74325839/3b8318ef"
"12.0.9","Recurring Orders Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T16:00:10.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74325398/e4bd9d6a"
"12.0.9","Promotion Settings Coupon Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:51:26.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74325174/9ec7dae5"
"12.0.9","Promotion Settings Automatic Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:44:12.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324974/df5ab85e"
"12.0.9","Product Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:35:21.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324783/8e31381b"
"12.0.9","Product Review Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:24:47.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324572/bfea8809"
"12.0.9","Product Price Level Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:18:42.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324416/9f545d0c"
"12.0.9","Product Price Editor Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:14:12.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324289/e17cf75c"
"12.0.9","Phone Order Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:09:49.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324155/3dc93f6e"
"12.0.9","OrderSplitPerDistributorCustomProgramming","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:07:05.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74324033/44c68516"
"12.0.9","Order Quote Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:05:36.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323972/4826bb75"
"12.0.9","Order Management Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T15:03:05.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323906/bcebeb8f"
"12.0.9","Option Templates Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:56:11.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323683/b3cf8bf8"
"12.0.9","Newsletters Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:54:53.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323649/098b3092"
"12.0.9","Make An Offer Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:51:40.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323588/f45730d6"
"12.0.9","Inventory Control Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:45:42.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323417/f19973e5"
"12.0.9","Group Certificate Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:41:22.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323281/d75ae09e"
"12.0.9","Gift Registry Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:35:59.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323104/d9ceb8cc"
"12.0.9","Fractional Quantities Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:35:29.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74323082/f3550963"
"12.0.9","Extra Pages Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:29:54.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74322870/e94ebaf8"
"12.0.9","Daily Deal Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:25:06.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74322764/478177ca"
"12.0.9","Custom File Names Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:20:39.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74322643/e3b6eb28"
"12.0.9","CRM Module Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:12:24.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74322424/fcffb300"
"12.0.9","Checkout SinglePage","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:10:02.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74322354/fa5d688b"
"12.0.9","Autoresponders Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T14:07:34.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74322282/8c6c751b"
"12.0.9","Automation Rules Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T13:57:06.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74321866/b918ee0c"
"12.0.9","Affiliate Program Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T13:52:20.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74321672/3d2672a0"
"12.0.9","Administrator Access Test","Windows 10","Google Chrome 96","1366x768","2022-03-04T13:47:59.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74321547/94903130"
"12.0.9","AddToCartTest","Windows 10","Google Chrome 96","1366x768","2022-03-04T13:46:30.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/74321509/73ad588f"
