"Build Name","Test Name","OS","Browser","Resolution","Date","Score","Result URL"
"12.1.3","OrderSplitPerDistributorCustomProgramming","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:31:56.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76156245/12d7af8a"
"12.1.3","Order Quote Module Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:28:32.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76156169/d124292b"
"12.1.3","Order Management Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:26:18.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76156094/1846b357"
"12.1.3","Option Templates Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:19:06.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155868/4ddd285d"
"12.1.3","Newsletters Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:17:48.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155835/0b2329c3"
"12.1.3","Make An Offer Module Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:13:37.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155731/5e8a560c"
"12.1.3","Inventory Control Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:06:59.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155555/73105db9"
"12.1.3","In Store PickUp Module Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T14:01:07.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155335/f657987d"
"12.1.3","Group Certificate Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:56:27.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155220/7fc6559f"
"12.1.3","Gift Registry Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:50:44.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155127/b57575ad"
"12.1.3","Fractional Quantities Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:49:10.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76155093/c0356760"
"12.1.3","Extra Pages Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:43:28.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154978/1050bfcf"
"12.1.3","Daily Deal Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:37:58.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154912/06188317"
"12.1.3","Custom File Names Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:35:22.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154820/af0ac48c"
"12.1.3","CRM Module Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:34:10.000Z","fail","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154795/8c562410"
"12.1.3","Autoresponders Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:31:25.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154683/faeda7e3"
"12.1.3","Automation Rules Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:20:38.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154351/d389e3e1"
"12.1.3","Affiliate Program Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:15:37.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154200/9da75e99"
"12.1.3","Administrator Access Test","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:10:07.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154085/81698e90"
"12.1.3","AddToCartTest","Windows 10","Google Chrome 96","1366x768","2022-04-22T13:08:46.000Z","pass","https://app.crossbrowsertesting.com/public/ib2a03a200809cd7/selenium/76154053/9a0cc75f"
